"","x"
"69843","AKIP1"
"69844","ALG10B"
"69845","ANGPT4"
"69846","ANKFY1"
"69847","ANKRD40"
"69848","AP1G2"
"69849","APOBEC3F"
"69850","AQR"
"69851","ARID4A"
"69852","ARID5B"
"69853","ARL5C"
"69854","ARMH3"
"69855","ARSK"
"69856","ASXL2"
"69857","ATL3"
"69858","ATP6V1A"
"69859","ATXN3"
"69860","BAMBI"
"69861","BCL10"
"69862","BPNT1"
"69863","BRD1"
"69864","BSDC1"
"69865","BZW1"
"69866","C11orf58"
"69867","C18orf32"
"69868","C3orf38"
"69869","C9orf139"
"69870","CALR"
"69871","CAPN7"
"69872","CBR4"
"69873","CBY3"
"69874","CBY3"
"69875","CCDC117"
"69876","CCDC80"
"69877","CCL22"
"69878","CCND2"
"69879","CCNF"
"69880","CD180"
"69881","CD3D"
"69882","CD46"
"69883","CDC73"
"69884","CDCP1"
"69885","CDH7"
"69886","CDK16"
"69887","CDK4"
"69888","CEP104"
"69889","CEP97"
"69890","CERT1"
"69891","CFL1"
"69892","CGNL1"
"69893","CHD8"
"69894","CHMP1B"
"69895","CIAO1"
"69896","CLCN6"
"69897","CLEC17A"
"69898","CLEC2D"
"69899","CLN8"
"69900","CLOCK"
"69901","CLPB"
"69902","CLSTN1"
"69903","CMTM8"
"69904","CNBP"
"69905","CNTLN"
"69906","COL1A1"
"69907","COX18"
"69908","CPM"
"69909","CPSF2"
"69910","CRCP"
"69911","CRIPT"
"69912","CRK"
"69913","CRPPA"
"69914","CSDE1"
"69915","CSTF1"
"69916","CUX1"
"69917","CYP51A1"
"69918","DARS1"
"69919","DCAF7"
"69920","DDX5"
"69921","DEK"
"69922","DENND4B"
"69923","DESI1"
"69924","DHCR24"
"69925","DHDDS"
"69926","DNAH17"
"69927","DNAH9"
"69928","DNAJC10"
"69929","DNAL1"
"69930","DSEL"
"69931","DSEL"
"69932","DSN1"
"69933","DUSP28"
"69934","DYRK4"
"69935","E2F7"
"69936","EBNA1BP2"
"69937","EEF1AKMT2"
"69938","EHD2"
"69939","EIF1AD"
"69940","ERCC6L2"
"69941","ERGIC1"
"69942","ERLIN2"
"69943","ESCO2"
"69944","ETV3"
"69945","EVI5"
"69946","FAHD1"
"69947","FAM151B"
"69948","FAM186A"
"69949","FAM53C"
"69950","FAM71F2"
"69951","FAT3"
"69952","FBXO28"
"69953","FBXO45"
"69954","FBXW2"
"69955","FBXW7"
"69956","FBXW8"
"69957","FGF2"
"69958","FKBP11"
"69959","FNDC3B"
"69960","FOSL2"
"69961","FRRS1"
"69962","FTO"
"69963","FUT2"
"69964","FYTTD1"
"69965","FZD6"
"69966","GALNT10"
"69967","GAN"
"69968","GAPVD1"
"69969","GCNT4"
"69970","GGCX"
"69971","GHITM"
"69972","GINM1"
"69973","GIT2"
"69974","GJD3"
"69975","GLP2R"
"69976","GNAI3"
"69977","GNG4"
"69978","GNG4"
"69979","GNL3L"
"69980","GOLGA3"
"69981","GOLGA4"
"69982","GP5"
"69983","GPBP1"
"69984","GRIK2"
"69985","H2AC11"
"69986","H2AC13"
"69987","H2BC5"
"69988","H2BC7"
"69989","H4C14"
"69990","H4C15"
"69991","H4C5"
"69992","HAUS3"
"69993","HAVCR2"
"69994","HECTD3"
"69995","HEG1"
"69996","HEXA"
"69997","HINT1"
"69998","HSPA1A"
"69999","HSPA1B"
"70000","IGF1"
"70001","IGF2R"
"70002","IGFBP5"
"70003","IGSF6"
"70004","IGSF6"
"70005","IL12RB2"
"70006","INMT"
"70007","INTS13"
"70008","IPO11"
"70009","IPO5"
"70010","IRAK3"
"70011","IRF3"
"70012","ISY1"
"70013","ITGA3"
"70014","ITGB3"
"70015","JADE2"
"70016","KAT2A"
"70017","KCNK5"
"70018","KDM2A"
"70019","KIAA0355"
"70020","KIAA1210"
"70021","KIAA1328"
"70022","KIF1C"
"70023","KIF5B"
"70024","KLF17"
"70025","KLF8"
"70026","KLHL21"
"70027","KLHL26"
"70028","KLLN"
"70029","KLLN"
"70030","KMT2B"
"70031","KMT2C"
"70032","KMT2D"
"70033","LEMD2"
"70034","LHX1"
"70035","LIMA1"
"70036","LINC00346"
"70037","LINC00598"
"70038","LLGL1"
"70039","LLGL1"
"70040","LMBR1L"
"70041","LPCAT4"
"70042","LRIG2"
"70043","LRRC3C"
"70044","LRRC47"
"70045","LSG1"
"70046","LY6G5B"
"70047","LY6G5B"
"70048","LY6G5B"
"70049","LY6G5B"
"70050","LY6G5B"
"70051","LY6G5B"
"70052","LY6G5B"
"70053","LYN"
"70054","MANSC1"
"70055","MANSC1"
"70056","MAP4K2"
"70057","MAPKAPK5"
"70058","MARCHF6"
"70059","MATN3"
"70060","MAZ"
"70061","MCF2L2"
"70062","MCRIP2"
"70063","MDM4"
"70064","MED13L"
"70065","MED28"
"70066","MEF2A"
"70067","MEPCE"
"70068","METTL14"
"70069","MICOS10"
"70070","MLH1"
"70071","MOB1B"
"70072","MOB3A"
"70073","MORN4"
"70074","MRNIP"
"70075","MRNIP"
"70076","MRO"
"70077","MRPS16"
"70078","MRRF"
"70079","MSANTD4"
"70080","MSRB2"
"70081","MTDH"
"70082","MTMR10"
"70083","MTMR10"
"70084","MTMR4"
"70085","MXRA8"
"70086","MYH9"
"70087","MYOM2"
"70088","MYOM2"
"70089","NAA25"
"70090","NAV1"
"70091","NCKIPSD"
"70092","NDUFA7"
"70093","NHLRC2"
"70094","NKRF"
"70095","NME4"
"70096","NMT1"
"70097","NONO"
"70098","NPR1"
"70099","NPY4R"
"70100","NRIP1"
"70101","NRIP3"
"70102","NUCKS1"
"70103","NUDT19"
"70104","NUDT7"
"70105","NUP155"
"70106","NUP43"
"70107","OCRL"
"70108","OSBPL10"
"70109","OSBPL2"
"70110","PAQR5"
"70111","PARP2"
"70112","PAX5"
"70113","PCDHA6"
"70114","PCDHB11"
"70115","PCNP"
"70116","PCNX3"
"70117","PGPEP1"
"70118","PHAX"
"70119","PHF23"
"70120","PI4K2B"
"70121","PIGK"
"70122","PIGR"
"70123","PIK3R1"
"70124","PJVK"
"70125","PLD6"
"70126","PLEKHA1"
"70127","PLEKHH1"
"70128","PLLP"
"70129","PMPCA"
"70130","PNMA2"
"70131","POLR2J3"
"70132","PPCDC"
"70133","PPFIBP1"
"70134","PPM1D"
"70135","PPM1L"
"70136","PPP1R15B"
"70137","PPP1R16B"
"70138","PPP1R3B"
"70139","PPTC7"
"70140","PRICKLE1"
"70141","PRPF4"
"70142","PRRG4"
"70143","PSMB1"
"70144","PTPRO"
"70145","PTRH2"
"70146","QPCTL"
"70147","RAB4A"
"70148","RAB5B"
"70149","RABL3"
"70150","RAD1"
"70151","RASL10B"
"70152","RASSF9"
"70153","RB1"
"70154","RBBP4"
"70155","RBM25"
"70156","RBM33"
"70157","RBM43"
"70158","RBM48"
"70159","RBMS2"
"70160","REEP3"
"70161","REPIN1"
"70162","RETREG2"
"70163","RFTN2"
"70164","RHOF"
"70165","RMDN1"
"70166","RNF24"
"70167","RNF38"
"70168","RPAP2"
"70169","RPL24"
"70170","RPL7A"
"70171","RPL7L1"
"70172","RPP30"
"70173","RPS6"
"70174","RRAD"
"70175","S1PR2"
"70176","SCAF1"
"70177","SCD5"
"70178","SCNM1"
"70179","SCUBE3"
"70180","SEPHS1"
"70181","SERAC1"
"70182","SERTAD1"
"70183","SESN3"
"70184","SF3B3"
"70185","SFPQ"
"70186","SFT2D2"
"70187","SGTB"
"70188","SHISA2"
"70189","SIGLEC10"
"70190","SIN3B"
"70191","SIT1"
"70192","SLC10A6"
"70193","SLC11A2"
"70194","SLC12A6"
"70195","SLC19A3"
"70196","SLC1A2"
"70197","SLC1A5"
"70198","SLC25A34"
"70199","SLC26A2"
"70200","SLC29A4"
"70201","SLC35E2A"
"70202","SLC38A7"
"70203","SLC6A9"
"70204","SLFN12L"
"70205","SMIM8"
"70206","SMTNL2"
"70207","SNRPD1"
"70208","SNRPD3"
"70209","SNX1"
"70210","SNX30"
"70211","SOGA1"
"70212","SOX6"
"70213","SP1"
"70214","SP140L"
"70215","SPATA5"
"70216","SRGN"
"70217","SRRM2"
"70218","SRSF1"
"70219","SSR1"
"70220","SSR2"
"70221","SSR3"
"70222","STARD8"
"70223","STIM1"
"70224","STK33"
"70225","STK4"
"70226","SUGT1"
"70227","SUMF2"
"70228","SUSD1"
"70229","SYNC"
"70230","SYNJ2"
"70231","SZT2"
"70232","TACO1"
"70233","TANGO2"
"70234","TAOK1"
"70235","TASOR"
"70236","TBC1D19"
"70237","TBXA2R"
"70238","TCF23"
"70239","TDGF1P3"
"70240","TES"
"70241","TESMIN"
"70242","TFDP2"
"70243","TGOLN2"
"70244","THAP5"
"70245","TLN1"
"70246","TMED10"
"70247","TMEM11"
"70248","TMEM120B"
"70249","TMEM177"
"70250","TMEM223"
"70251","TMEM239"
"70252","TMEM245"
"70253","TMEM251"
"70254","TMEM251"
"70255","TMEM33"
"70256","TMEM41B"
"70257","TMEM91"
"70258","TMPPE"
"70259","TMPRSS12"
"70260","TNC"
"70261","TNFRSF13C"
"70262","TNRC6A"
"70263","TNRC6A"
"70264","TOR1AIP2"
"70265","TOX4"
"70266","TRAF2"
"70267","TRAF3IP2"
"70268","TRAPPC2B"
"70269","TRIM66"
"70270","TRMT9B"
"70271","TRPM6"
"70272","TRUB2"
"70273","TSPAN33"
"70274","TTC13"
"70275","TTC21B"
"70276","TTC39B"
"70277","TTC9C"
"70278","TTLL1"
"70279","TVP23C"
"70280","TXNDC16"
"70281","TYRO3"
"70282","UBA52"
"70283","UBE2B"
"70284","UBE2D4"
"70285","UBE2F"
"70286","UBE3C"
"70287","UBR4"
"70288","UPK3BL1"
"70289","UQCRQ"
"70290","USP6NL"
"70291","VPS37D"
"70292","VTI1A"
"70293","WDR12"
"70294","WDR55"
"70295","WDR6"
"70296","WDR75"
"70297","WDR82"
"70298","WHAMM"
"70299","WIZ"
"70300","WWTR1"
"70301","XKR4"
"70302","XPNPEP3"
"70303","YES1"
"70304","YME1L1"
"70305","YTHDF2"
"70306","YY1"
"70307","ZBTB18"
"70308","ZBTB4"
"70309","ZCCHC8"
"70310","ZDHHC16"
"70311","ZDHHC20"
"70312","ZFAND4"
"70313","ZFAND5"
"70314","ZFP91"
"70315","ZFYVE26"
"70316","ZKSCAN3"
"70317","ZNF100"
"70318","ZNF124"
"70319","ZNF17"
"70320","ZNF264"
"70321","ZNF280C"
"70322","ZNF284"
"70323","ZNF286B"
"70324","ZNF324B"
"70325","ZNF329"
"70326","ZNF367"
"70327","ZNF451"
"70328","ZNF490"
"70329","ZNF512B"
"70330","ZNF557"
"70331","ZNF584"
"70332","ZNF623"
"70333","ZNF623"
"70334","ZNF626"
"70335","ZNF641"
"70336","ZNF70"
"70337","ZNF701"
"70338","ZNF708"
"70339","ZNF713"
"70340","ZNF749"
"70341","ZNF770"
"70342","ZNF790"
"70343","ZSCAN29"
"70344","ZYG11A"
"70345","ADAM28"
"70346","AHCY"
"70347","ARHGAP19"
"70348","B4GALT7"
"70349","BTG2"
"70350","CCDC86"
"70351","CDC42"
"70352","CFL1"
"70353","CNNM4"
"70354","DBN1"
"70355","EIF3L"
"70356","ERRFI1"
"70357","ESR2"
"70358","FAM241A"
"70359","FBRS"
"70360","FOLR1"
"70361","GAN"
"70362","GDF15"
"70363","GNB2"
"70364","GPR137C"
"70365","GRASP"
"70366","GRIN2A"
"70367","GRWD1"
"70368","ITPKB"
"70369","KIF5A"
"70370","KLF8"
"70371","LAMP2"
"70372","LRRC2"
"70373","MAP3K7"
"70374","MLF2"
"70375","MORF4L2"
"70376","MPDU1"
"70377","NDUFB6"
"70378","PAGR1"
"70379","PATZ1"
"70380","PKD1"
"70381","PLEKHM1"
"70382","PLEKHM1"
"70383","PLEKHM1"
"70384","PRKAG1"
"70385","PRMT1"
"70386","PRXL2B"
"70387","PRXL2B"
"70388","RAB32"
"70389","RAB6B"
"70390","SCO1"
"70391","SHISA9"
"70392","SLC24A4"
"70393","SLC26A9"
"70394","SLC2A5"
"70395","SOD2"
"70396","SOD2"
"70397","SPC25"
"70398","SPC25"
"70399","SUFU"
"70400","SULT1B1"
"70401","TMEM170A"
"70402","TWISTNB"
"70403","UNC119B"
"70404","ZNF264"
"70405","ZNF461"
"70406","ACSF2"
"70407","ADAM12"
"70408","AGTRAP"
"70409","ALDH1A3"
"70410","ALDH4A1"
"70411","ANKS6"
"70412","APBB2"
"70413","ASTN1"
"70414","BAZ2A"
"70415","C16orf72"
"70416","C1orf109"
"70417","CACNA1B"
"70418","CAMK2N1"
"70419","CCDC9B"
"70420","CDK6"
"70421","CES2"
"70422","CLDN1"
"70423","CLIC4"
"70424","CRTAP"
"70425","CSKMT"
"70426","DDX3X"
"70427","DFFB"
"70428","DNAJC10"
"70429","DYNLL2"
"70430","EDA2R"
"70431","ELF3"
"70432","ELFN2"
"70433","ELP2"
"70434","EMX1"
"70435","ESYT1"
"70436","FAM229B"
"70437","FAM83H"
"70438","FAM83H"
"70439","FEM1C"
"70440","FKBP4"
"70441","FLCN"
"70442","FMNL3"
"70443","FOXL2"
"70444","GAPVD1"
"70445","GATAD2B"
"70446","GATAD2B"
"70447","GBA2"
"70448","GPR156"
"70449","GRB2"
"70450","GRIN2A"
"70451","GTPBP2"
"70452","H1-0"
"70453","H4C3"
"70454","HLA-DOA"
"70455","HLA-DOA"
"70456","HLA-DOA"
"70457","HLA-DOA"
"70458","HLA-DOA"
"70459","HLA-DOA"
"70460","HLA-DOA"
"70461","HLA-DRA"
"70462","HLA-DRA"
"70463","HLA-DRA"
"70464","HLA-DRA"
"70465","HLA-DRA"
"70466","HLA-DRA"
"70467","HLA-DRA"
"70468","HMGCS1"
"70469","HSP90B1"
"70470","IFRD2"
"70471","IGFBP5"
"70472","IHH"
"70473","KDM6A"
"70474","KIF3A"
"70475","KLHL11"
"70476","KLHL15"
"70477","KMT2D"
"70478","KREMEN1"
"70479","LMNB1"
"70480","MCFD2"
"70481","MIER3"
"70482","MMP15"
"70483","NBPF11"
"70484","NDUFS1"
"70485","NDUFS1"
"70486","NECAB3"
"70487","NMNAT2"
"70488","NUP37"
"70489","OXR1"
"70490","PALM2"
"70491","PDE3A"
"70492","PERP"
"70493","PGRMC2"
"70494","PIP5K1A"
"70495","PLSCR1"
"70496","POU2F1"
"70497","PPM1H"
"70498","PPP1R9B"
"70499","PSD4"
"70500","PTK7"
"70501","PXN"
"70502","RAB39B"
"70503","RASD2"
"70504","RPL13A"
"70505","RRAS"
"70506","RRP8"
"70507","SAMD4B"
"70508","SESN2"
"70509","SESN2"
"70510","SFT2D3"
"70511","SH3TC2"
"70512","SLC23A1"
"70513","SLC25A22"
"70514","SLCO4C1"
"70515","SRF"
"70516","STC2"
"70517","SYNCRIP"
"70518","SYT7"
"70519","TBC1D2B"
"70520","TCEANC"
"70521","TFDP2"
"70522","TIMM22"
"70523","TIMM22"
"70524","TIMM22"
"70525","TMEM189-UBE2V1"
"70526","TMEM189"
"70527","TMEM30B"
"70528","TMEM50A"
"70529","TNS1"
"70530","TOR1B"
"70531","TRIM71"
"70532","TRMT10C"
"70533","TSPAN1"
"70534","TXLNA"
"70535","UBE2V1"
"70536","UBL3"
"70537","VMA21"
"70538","VNN1"
"70539","XPOT"
"70540","YWHAZ"
"70541","ZBTB4"
"70542","ZBTB4"
"70543","ZC3H4"
"70544","ZCCHC3"
"70545","ZFYVE27"
"70546","ZMAT3"
"70547","ZNF117"
"70548","ZNF146"
"70549","ZNF3"
"70550","ZNF317"
"70551","ZNF426"
"70552","ZNF507"
"70553","ZNF609"
"70554","ZNF99"
"70555","ATOH8"
"70556","CDC27"
"70557","FAM9C"
"70558","GUCY1A2"
"70559","LRCH3"
"70560","NF2"
"70561","NYX"
"70562","RIOK2"
"70563","WIPF1"
"70564","ZNF347"
"70565","ABLIM1"
"70566","ABT1"
"70567","AGO2"
"70568","ARHGAP1"
"70569","ATG7"
"70570","AURKA"
"70571","BAZ2A"
"70572","BTBD9"
"70573","BTN2A2"
"70574","C1orf226"
"70575","C6orf89"
"70576","CAPN15"
"70577","CAPN15"
"70578","CASKIN2"
"70579","CDH5"
"70580","CDH7"
"70581","CERS1"
"70582","CHCHD10"
"70583","CHCHD10"
"70584","CHERP"
"70585","COMT"
"70586","CREB3L2"
"70587","CSDC2"
"70588","CTDSP1"
"70589","CTDSPL2"
"70590","CYCS"
"70591","DCAF7"
"70592","DMTN"
"70593","DSTYK"
"70594","EFEMP2"
"70595","ENPP5"
"70596","ERCC1"
"70597","FAM83F"
"70598","FBXL18"
"70599","FGD6"
"70600","FLOT2"
"70601","FSTL1"
"70602","GALNS"
"70603","GRINA"
"70604","HOXA3"
"70605","INF2"
"70606","ITPA"
"70607","KLHL15"
"70608","KLHL25"
"70609","KMT2A"
"70610","KPNA5"
"70611","LAPTM5"
"70612","LDLRAD4"
"70613","LIMK1"
"70614","LMX1B"
"70615","LPAR2"
"70616","LSP1"
"70617","LSP1"
"70618","MAP1LC3B"
"70619","MLLT1"
"70620","MRGPRF"
"70621","MYO3A"
"70622","NCS1"
"70623","NFIC"
"70624","NFIX"
"70625","NSG1"
"70626","OLFML2A"
"70627","POU4F1"
"70628","PRX"
"70629","RAB15"
"70630","RNF44"
"70631","SAMD4A"
"70632","SAMD4B"
"70633","SEC16A"
"70634","SGPL1"
"70635","SSTR3"
"70636","SURF4"
"70637","SURF4"
"70638","TMEM134"
"70639","TRPV2"
"70640","TTYH3"
"70641","VDAC2"
"70642","VPS18"
"70643","ZNF594"
"70644","ADD2"
"70645","AFF2"
"70646","ALDH9A1"
"70647","ALG14"
"70648","AMER1"
"70649","AP2M1"
"70650","APBB2"
"70651","ARHGAP31"
"70652","ARHGEF2"
"70653","ARID1A"
"70654","ARL6IP1"
"70655","ASTN2"
"70656","ATXN1L"
"70657","ATXN7L3"
"70658","BASP1"
"70659","BBC3"
"70660","BCL2L1"
"70661","BDNF-AS"
"70662","BSCL2"
"70663","BTG2"
"70664","C16orf58"
"70665","C17orf49"
"70666","C1orf226"
"70667","C1RL"
"70668","C1RL"
"70669","CACNA1B"
"70670","CAMK2G"
"70671","CAMK2N1"
"70672","CAMTA2"
"70673","CASKIN1"
"70674","CBL"
"70675","CBLB"
"70676","CCL11"
"70677","CCNB1IP1"
"70678","CCT3"
"70679","CDC42SE1"
"70680","CDK2"
"70681","CELF1"
"70682","CELSR2"
"70683","CEP104"
"70684","CHAC1"
"70685","CHCHD5"
"70686","CKAP2L"
"70687","COL1A1"
"70688","CPE"
"70689","CPNE2"
"70690","CRMP1"
"70691","CTIF"
"70692","CTIF"
"70693","CYP2W1"
"70694","DNM2"
"70695","DUSP2"
"70696","EDA2R"
"70697","EEF1A1"
"70698","EIF1"
"70699","EIF4G1"
"70700","EIF5A2"
"70701","ELF3"
"70702","EMX1"
"70703","EN2"
"70704","EPB41L1"
"70705","ERGIC1"
"70706","EZH2"
"70707","FAM53C"
"70708","FAM83H"
"70709","FAM83H"
"70710","FASTK"
"70711","FBXO46"
"70712","FKBP1A"
"70713","FLOT2"
"70714","FMNL3"
"70715","FOSL1"
"70716","FZD7"
"70717","GATA2"
"70718","GATA6"
"70719","GFRAL"
"70720","GLI4"
"70721","GNAI2"
"70722","GPR107"
"70723","GPRC5A"
"70724","GXYLT2"
"70725","H4C3"
"70726","HAP1"
"70727","HERPUD1"
"70728","HES6"
"70729","HLA-DQA1"
"70730","HMGB3"
"70731","HMGCS1"
"70732","HNRNPR"
"70733","HOXB5"
"70734","HOXC13"
"70735","IDH3A"
"70736","IGFBP5"
"70737","IHH"
"70738","IKBKG"
"70739","IL17REL"
"70740","IL1F10"
"70741","ILRUN"
"70742","ING3"
"70743","ING4"
"70744","KANK2"
"70745","KBTBD3"
"70746","KCND1"
"70747","KDM2A"
"70748","KLF16"
"70749","KRT80"
"70750","LCE1A"
"70751","LMNB2"
"70752","LNPEP"
"70753","LRRC20"
"70754","LUC7L3"
"70755","MAPK1"
"70756","MAZ"
"70757","MBD6"
"70758","MCRIP1"
"70759","MCRIP1"
"70760","MEPCE"
"70761","METTL21A"
"70762","METTL6"
"70763","MICAL2"
"70764","MIGA2"
"70765","MLXIP"
"70766","MLXIP"
"70767","MPP2"
"70768","MRVI1"
"70769","MYO1C"
"70770","NAA40"
"70771","NCBP1"
"70772","NCBP3"
"70773","NCOA3"
"70774","NCS1"
"70775","NDEL1"
"70776","NDRG1"
"70777","NFIC"
"70778","NLGN2"
"70779","NLGN2"
"70780","NLRP2"
"70781","NLRP2"
"70782","NLRP2"
"70783","NLRP2"
"70784","NLRP2"
"70785","NLRP2"
"70786","NLRP2"
"70787","NLRP2"
"70788","NLRP2"
"70789","NLRP2"
"70790","NPTXR"
"70791","NPVF"
"70792","NR3C1"
"70793","NXN"
"70794","NXN"
"70795","NXN"
"70796","PABPC1L2A"
"70797","PABPC1L2B"
"70798","PABPN1"
"70799","PDLIM5"
"70800","PEG10"
"70801","PFKFB3"
"70802","PGRMC2"
"70803","PHF12"
"70804","PHF8"
"70805","PHKB"
"70806","PIGP"
"70807","PLD3"
"70808","PLK1"
"70809","PLSCR1"
"70810","POGLUT3"
"70811","POU2F1"
"70812","PPP1R3B"
"70813","PPP1R3B"
"70814","PRELP"
"70815","PRKAB2"
"70816","PROSER2"
"70817","PRRC2B"
"70818","PSD3"
"70819","PTPN1"
"70820","PTPN14"
"70821","QSOX1"
"70822","RAD18"
"70823","RAD50"
"70824","RALBP1"
"70825","RBM8A"
"70826","REXO1"
"70827","RHBDF2"
"70828","RNF157"
"70829","RPH3A"
"70830","RPP25"
"70831","S100A16"
"70832","SAMD10"
"70833","SBK1"
"70834","SDC2"
"70835","SEC16A"
"70836","SEPTIN6"
"70837","SF1"
"70838","SH3RF1"
"70839","SH3TC2"
"70840","SLAMF1"
"70841","SLAMF6"
"70842","SLC26A9"
"70843","SLC29A2"
"70844","SLC35C2"
"70845","SLC38A4"
"70846","SLC39A9"
"70847","SLC4A2"
"70848","SLC7A1"
"70849","SLC8A1"
"70850","SLC9A3R1"
"70851","SLCO3A1"
"70852","SLITRK5"
"70853","SNRNP200"
"70854","SPATA6"
"70855","SPOPL"
"70856","SRCAP"
"70857","STX6"
"70858","SUGT1"
"70859","SURF6"
"70860","SURF6"
"70861","SYT7"
"70862","TAPBP"
"70863","TERB2"
"70864","TEX261"
"70865","TGFBR3L"
"70866","TIGD5"
"70867","TIGD5"
"70868","TLE3"
"70869","TMBIM4"
"70870","TMEM184A"
"70871","TMEM189-UBE2V1"
"70872","TMEM189"
"70873","TMEM30B"
"70874","TMEM50A"
"70875","TMEM59"
"70876","TMEM86A"
"70877","TNPO2"
"70878","TNRC6B"
"70879","TRIM67"
"70880","TRIM71"
"70881","TRIR"
"70882","TRMT10C"
"70883","TSC22D1"
"70884","TSKU"
"70885","TUBB2A"
"70886","UBE2V1"
"70887","UCP2"
"70888","UNC119B"
"70889","UNC5B"
"70890","USB1"
"70891","VANGL1"
"70892","VWA1"
"70893","WDTC1"
"70894","WFIKKN2"
"70895","WIZ"
"70896","WNT7B"
"70897","XPOT"
"70898","XRCC3"
"70899","YTHDF3"
"70900","YWHAZ"
"70901","ZADH2"
"70902","ZBTB44"
"70903","ZBTB45"
"70904","ZFP91"
"70905","ZMAT5"
"70906","ZNF212"
"70907","ZNF24"
"70908","ZNF444"
"70909","ZNF561"
"70910","ZNF621"
"70911","ZNF644"
"70912","ZNF70"
"70913","ZNF710"
"70914","ZNF721"
"70915","ZNF783"
"70916","ZNF85"
"70917","ZNF85"
"70918","AAK1"
"70919","ARL5B"
"70920","BMPR1A"
"70921","DHX33"
"70922","DPF3"
"70923","FOXF2"
"70924","FOXN3"
"70925","GEM"
"70926","HACD3"
"70927","HES2"
"70928","HOXA10"
"70929","HRH1"
"70930","IKZF4"
"70931","IYD"
"70932","KCNN3"
"70933","KIAA1191"
"70934","LILRB2"
"70935","LILRB2"
"70936","LILRB2"
"70937","LILRB2"
"70938","LILRB2"
"70939","MAPK6"
"70940","MON1B"
"70941","MRPL17"
"70942","NRIP1"
"70943","PAQR3"
"70944","PLAC8"
"70945","POLL"
"70946","PPP3CB"
"70947","PUM1"
"70948","RAB30"
"70949","RALGAPB"
"70950","RNF40"
"70951","RPF2"
"70952","SH3GLB1"
"70953","SLC1A5"
"70954","SLC38A7"
"70955","STK17A"
"70956","TECPR2"
"70957","TMC5"
"70958","TMPRSS15"
"70959","TMSB4X"
"70960","UBXN2B"
"70961","USP46"
"70962","VAMP3"
"70963","WNK3"
"70964","XKR4"
"70965","ZCCHC24"
"70966","ZNF460"
"70967","ZNF730"
"70968","ABHD18"
"70969","AVL9"
"70970","BICRA"
"70971","BTF3L4"
"70972","BTG2"
"70973","CRNKL1"
"70974","DNAJB9"
"70975","EREG"
"70976","GORASP2"
"70977","HIVEP2"
"70978","JMJD1C"
"70979","LCOR"
"70980","LIX1L"
"70981","MARCHF9"
"70982","MCF2L2"
"70983","NPNT"
"70984","PHLPP2"
"70985","PI4K2B"
"70986","PI4KB"
"70987","PLEK"
"70988","PURA"
"70989","RAB10"
"70990","RBFOX2"
"70991","RBFOX2"
"70992","RBM22"
"70993","RBPJ"
"70994","RNF19B"
"70995","RORA"
"70996","RSPO1"
"70997","SH3GL2"
"70998","SLC39A9"
"70999","STARD4"
"71000","TOX4"
"71001","TRIM33"
"71002","TRIM59"
"71003","WDR91"
"71004","WNK1"
"71005","ZBTB41"
"71006","ZNF273"
"71007","ZNF460"
"71008","ABCC4"
"71009","ABI2"
"71010","ADAMTS9"
"71011","ADH1B"
"71012","ADM"
"71013","AHCYL2"
"71014","AMER1"
"71015","AMMECR1"
"71016","AMOTL1"
"71017","ANKH"
"71018","APOOL"
"71019","APP"
"71020","AR"
"71021","ARHGEF11"
"71022","ARPC4"
"71023","ASB11"
"71024","ATP7A"
"71025","BACH1"
"71026","BCORL1"
"71027","BEX4"
"71028","BMP2"
"71029","BTBD3"
"71030","BVES"
"71031","C11orf74"
"71032","C15orf40"
"71033","C5orf24"
"71034","CA12"
"71035","CALHM5"
"71036","CALML4"
"71037","CBX6"
"71038","CCDC38"
"71039","CCDC74A"
"71040","CCDC74B"
"71041","CD226"
"71042","CERCAM"
"71043","CHAF1B"
"71044","CHMP2B"
"71045","CHORDC1"
"71046","CHORDC1"
"71047","CLEC14A"
"71048","CLEC2D"
"71049","CMIP"
"71050","CNNM2"
"71051","CREB1"
"71052","CREBZF"
"71053","CRIM1"
"71054","CRIM1"
"71055","CSMD1"
"71056","CSRNP3"
"71057","CTLA4"
"71058","CYGB"
"71059","CYP4F11"
"71060","DCAF8"
"71061","DCLRE1C"
"71062","DDX4"
"71063","DDX6"
"71064","DEK"
"71065","DGKH"
"71066","DMAC2L"
"71067","DOCK4"
"71068","DOCK7"
"71069","DUSP7"
"71070","DYNC1I2"
"71071","DYRK2"
"71072","E2F8"
"71073","EDA2R"
"71074","EFCAB11"
"71075","ELF2"
"71076","ENTHD1"
"71077","ENTPD5"
"71078","EPHA1"
"71079","EPHA1"
"71080","FAM229B"
"71081","FAR2"
"71082","FBXO28"
"71083","FLVCR1"
"71084","FOXL1"
"71085","FREM2"
"71086","FYN"
"71087","FZD5"
"71088","GABRG1"
"71089","GCK"
"71090","GNA13"
"71091","GRID2"
"71092","GRIN2B"
"71093","GTF2B"
"71094","GTPBP2"
"71095","GXYLT2"
"71096","HACE1"
"71097","HHIP"
"71098","HIC2"
"71099","HINT1"
"71100","HMGB2"
"71101","HMGXB4"
"71102","HNRNPC"
"71103","HNRNPU"
"71104","HS2ST1"
"71105","HSPA13"
"71106","IKZF4"
"71107","IL6ST"
"71108","IL7R"
"71109","ITGA1"
"71110","ITPRIPL2"
"71111","KANSL1L"
"71112","KCNC4"
"71113","KCNJ3"
"71114","KCNK1"
