"","x"
"30071","LONRF1"
"30072","LRP6"
"30073","MACO1"
"30074","MAP3K3"
"30075","MCM9"
"30076","MEAF6"
"30077","MGA"
"30078","MLLT10"
"30079","MNX1"
"30080","MPRIP"
"30081","MRPL9"
"30082","MSMO1"
"30083","MYCL"
"30084","MYLK"
"30085","MYO10"
"30086","NCKAP1"
"30087","NMNAT2"
"30088","NOL10"
"30089","NPTN"
"30090","NUDT4"
"30091","PAFAH2"
"30092","PAGR1"
"30093","PANK3"
"30094","PCM1"
"30095","PCSK2"
"30096","PDE3A"
"30097","PDZD8"
"30098","PIP4K2B"
"30099","PKP1"
"30100","PLA2G2D"
"30101","PLCL1"
"30102","PLEKHG1"
"30103","PM20D2"
"30104","PMPCB"
"30105","POGZ"
"30106","PPIL6"
"30107","PPP1R3B"
"30108","PPP1R3B"
"30109","PPWD1"
"30110","PREPL"
"30111","PTEN"
"30112","PTEN"
"30113","PUM3"
"30114","RAB22A"
"30115","RAB3IP"
"30116","RACK1"
"30117","RAD23B"
"30118","RBM25"
"30119","RBM43"
"30120","RDH10"
"30121","REV1"
"30122","RGS2"
"30123","RNF217"
"30124","RREB1"
"30125","RRM2"
"30126","SBNO1"
"30127","SDR42E1"
"30128","SET"
"30129","SETD5"
"30130","SGMS1"
"30131","SGTB"
"30132","SH2B3"
"30133","SINHCAF"
"30134","SINHCAF"
"30135","SLC17A5"
"30136","SLC25A46"
"30137","SLC4A4"
"30138","SMAD3"
"30139","SNRNP27"
"30140","SOCS4"
"30141","SRSF2"
"30142","SUMO2"
"30143","SVOP"
"30144","SYT7"
"30145","SZRD1"
"30146","TAS2R30"
"30147","TAS2R30"
"30148","TAS2R30"
"30149","TLN2"
"30150","TM7SF3"
"30151","TMED5"
"30152","TMEM167A"
"30153","TMEM263"
"30154","TMEM59"
"30155","TMEM64"
"30156","TMX2"
"30157","TNPO2"
"30158","TNR"
"30159","TPD52"
"30160","TPD52L2"
"30161","TPR"
"30162","TTL"
"30163","TXNDC17"
"30164","UCP1"
"30165","UNC5D"
"30166","VARS2"
"30167","VIM"
"30168","VKORC1L1"
"30169","WNT4"
"30170","YIPF2"
"30171","YWHAZ"
"30172","ZBTB41"
"30173","ZBTB5"
"30174","ZBTB7A"
"30175","ZFYVE9"
"30176","ZNF460"
"30177","ZNF514"
"30178","ZNF573"
"30179","ZNF620"
"30180","ZNF638"
"30181","ZNF860"
"30182","ZNRF2"
"30183","ADD1"
"30184","AGTRAP"
"30185","ANKRD28"
"30186","ATF3"
"30187","ATP9A"
"30188","ATXN7L3"
"30189","BDP1"
"30190","BDP1"
"30191","BDP1"
"30192","BRD2"
"30193","BSND"
"30194","BTN3A2"
"30195","C20orf194"
"30196","CBX4"
"30197","CDC5L"
"30198","CDON"
"30199","CERK"
"30200","CHST6"
"30201","DGKH"
"30202","DNAJA1"
"30203","FAM120C"
"30204","FAM131B"
"30205","FMO4"
"30206","FUT11"
"30207","GATAD1"
"30208","GNA13"
"30209","GPR137C"
"30210","GPR180"
"30211","GRIN2B"
"30212","GRIPAP1"
"30213","H3C10"
"30214","HOXB6"
"30215","HTR6"
"30216","IL12B"
"30217","IMPDH1P11"
"30218","KHNYN"
"30219","KLF13"
"30220","KLF13"
"30221","LATS1"
"30222","LGALS3BP"
"30223","LIFR"
"30224","LYPLA1"
"30225","MAPK1"
"30226","MDC1"
"30227","METTL2B"
"30228","MGAT4C"
"30229","MGAT4C"
"30230","MGAT4C"
"30231","MLXIP"
"30232","MLXIP"
"30233","MUC4"
"30234","MUC4"
"30235","MUC4"
"30236","MUC4"
"30237","MUC4"
"30238","MUC4"
"30239","MUC4"
"30240","MUC4"
"30241","NPTX2"
"30242","NPY4R"
"30243","NUCB1"
"30244","PDE3A"
"30245","PDE4DIP"
"30246","POC1A"
"30247","PPP1R16B"
"30248","PPP6C"
"30249","PROSER3"
"30250","PRRC1"
"30251","RAB7A"
"30252","RALY"
"30253","RAPGEF6"
"30254","RHOB"
"30255","SH3PXD2A"
"30256","SLC31A1"
"30257","SLC39A14"
"30258","SMNDC1"
"30259","STYK1"
"30260","SYNJ2BP"
"30261","TBC1D29P"
"30262","TM9SF3"
"30263","TNFAIP8"
"30264","TOP2B"
"30265","TPM3"
"30266","TXNL4A"
"30267","YOD1"
"30268","ZFP36L1"
"30269","ZNF566"
"30270","ZNF878"
"30271","ADARB2"
"30272","ADM"
"30273","ADPRHL1"
"30274","ANKRD6"
"30275","ARID5B"
"30276","ARL8A"
"30277","BMPR1A"
"30278","BRCC3"
"30279","BTBD1"
"30280","BTBD19"
"30281","C3orf18"
"30282","CAMSAP2"
"30283","CANX"
"30284","CANX"
"30285","CD200R1"
"30286","CLCN3"
"30287","CLN8"
"30288","CLN8"
"30289","CNTF"
"30290","CPEB4"
"30291","CPSF7"
"30292","CTSE"
"30293","DCAF7"
"30294","DCTPP1"
"30295","DDN"
"30296","DMTN"
"30297","DR1"
"30298","DYNLL1"
"30299","E2F3"
"30300","EHD3"
"30301","EIF6"
"30302","ENPP4"
"30303","EPOP"
"30304","EPOP"
"30305","FAM83F"
"30306","FANCM"
"30307","FBXL4"
"30308","FICD"
"30309","FKTN"
"30310","FNDC3A"
"30311","FOXH1"
"30312","GLCE"
"30313","GLO1"
"30314","GLRA2"
"30315","GPR107"
"30316","GPR137C"
"30317","H2AC14"
"30318","HCCS"
"30319","HCFC1"
"30320","HIPK1"
"30321","HNRNPA0"
"30322","HNRNPF"
"30323","HS3ST1"
"30324","IFNGR1"
"30325","KAT6B"
"30326","KAT6B"
"30327","LARP1"
"30328","LDHA"
"30329","LDHA"
"30330","LRRC58"
"30331","MAPK1"
"30332","MAPKAPK5"
"30333","MARK1"
"30334","MED8"
"30335","MOGAT1"
"30336","MTR"
"30337","MYO5A"
"30338","OAS2"
"30339","OR2D2"
"30340","PCGF3"
"30341","PCP4L1"
"30342","PDIK1L"
"30343","PEX13"
"30344","PGGT1B"
"30345","PHF13"
"30346","PHIP"
"30347","PITPNB"
"30348","PIWIL2"
"30349","PKN2"
"30350","PLCG1"
"30351","PLEKHB2"
"30352","PLXDC2"
"30353","PPIG"
"30354","PSG11"
"30355","PSG3"
"30356","RAB13"
"30357","RAB32"
"30358","RABGEF1"
"30359","RAD23B"
"30360","RAG1"
"30361","RBM23"
"30362","RMI2"
"30363","RNF144B"
"30364","RPP14"
"30365","RXRB"
"30366","RXRB"
"30367","RXRB"
"30368","RXRB"
"30369","RXRB"
"30370","RXRB"
"30371","SGO1"
"30372","SIPA1L2"
"30373","SLC25A23"
"30374","SLC45A4"
"30375","SMAD7"
"30376","SMCR8"
"30377","SMCR8"
"30378","SOX4"
"30379","STAM"
"30380","STK17A"
"30381","SYT9"
"30382","TBCEL"
"30383","TMEM44"
"30384","TNFAIP3"
"30385","TRIQK"
"30386","TXLNA"
"30387","TXNIP"
"30388","VAV3"
"30389","XBP1P1"
"30390","ZBTB34"
"30391","ZCCHC3"
"30392","ZFAND4"
"30393","ZKSCAN5"
"30394","ZNF106"
"30395","ZNF18"
"30396","ZNF264"
"30397","ZNF322P1"
"30398","ZNF439"
"30399","ZNF460"
"30400","ZNHIT3"
"30401","ZNHIT3"
"30402","ADCY5"
"30403","AGO1"
"30404","AGO2"
"30405","ANAPC1"
"30406","ARF1"
"30407","ARHGAP12"
"30408","ARPP19"
"30409","ATG9A"
"30410","ATXN7L3B"
"30411","AURKA"
"30412","BACE2"
"30413","BCL2L12"
"30414","BCL7B"
"30415","CACNA1H"
"30416","CALM3"
"30417","CASTOR2"
"30418","CBARP"
"30419","CBX5"
"30420","CCND2"
"30421","CDKN1A"
"30422","CDKN1B"
"30423","CHST15"
"30424","DCUN1D5"
"30425","DCX"
"30426","DRG1"
"30427","E2F6"
"30428","EFNB1"
"30429","EIF5A"
"30430","EIF5A"
"30431","EIF5AL1"
"30432","ELOVL1"
"30433","ENTPD7"
"30434","FKBP8"
"30435","GAN"
"30436","GREM2"
"30437","HDGF"
"30438","HIC2"
"30439","HOXC4"
"30440","IFFO2"
"30441","IQSEC1"
"30442","KHSRP"
"30443","KLHL15"
"30444","KMT2D"
"30445","LDB1"
"30446","LDOC1"
"30447","LUZP1"
"30448","MIDN"
"30449","MLEC"
"30450","MLLT1"
"30451","MTA1"
"30452","NCLN"
"30453","NEUROD2"
"30454","NFE2L1"
"30455","NFIC"
"30456","NOC2L"
"30457","NOX5"
"30458","NPLOC4"
"30459","NR1H2"
"30460","NUDT3"
"30461","NUMBL"
"30462","OGT"
"30463","PHYHIP"
"30464","PIM2"
"30465","PLAGL2"
"30466","PLK1"
"30467","PMEPA1"
"30468","POTEG"
"30469","POTEM"
"30470","PPM1L"
"30471","PPP1R12A"
"30472","PRSS8"
"30473","PUM2"
"30474","RALGAPA2"
"30475","REEP4"
"30476","REEP5"
"30477","RNF111"
"30478","RPS24"
"30479","SDC2"
"30480","SELENON"
"30481","SESN3"
"30482","SLC16A3"
"30483","SLC47A1"
"30484","SLC6A9"
"30485","SNX12"
"30486","SOCS7"
"30487","SOCS7"
"30488","SOWAHC"
"30489","SRCAP"
"30490","SSTR1"
"30491","SUV39H1"
"30492","TDGF1P3"
"30493","TM9SF4"
"30494","TMEM214"
"30495","TMEM91"
"30496","TMPRSS5"
"30497","TNPO2"
"30498","TPI1"
"30499","UPK2"
"30500","VAV3"
"30501","XKR4"
"30502","ZFAND2B"
"30503","ZNF223"
"30504","ZNF282"
"30505","ZSWIM4"
"30506","ZSWIM4"
"30507",""
"30508","AC092279.1"
"30509","ACSS3"
"30510","ADAM10"
"30511","ADAM17"
"30512","ADAM28"
"30513","ADCY6"
"30514","AGO2"
"30515","AHNAK"
"30516","AKAP10"
"30517","AKAP11"
"30518","ALAS1"
"30519","ALDH1L2"
"30520","ANPEP"
"30521","ANXA11"
"30522","APH1A"
"30523","ARHGAP19"
"30524","ARL6IP1"
"30525","ARPC1A"
"30526","ARRDC3"
"30527","ATF2"
"30528","ATIC"
"30529","ATP6V0A1"
"30530","B4GALT3"
"30531","BCL2"
"30532","BICD2"
"30533","BRWD1"
"30534","BSDC1"
"30535","BTLA"
"30536","BTN3A2"
"30537","C16orf72"
"30538","C22orf39"
"30539","C8orf58"
"30540","CALM2"
"30541","CASP3"
"30542","CCNI"
"30543","CCNT2"
"30544","CCSAP"
"30545","CDC73"
"30546","CDS2"
"30547","CELF1"
"30548","CENPM"
"30549","CEP57L1"
"30550","CFAP97"
"30551","CFL2"
"30552","CNOT6"
"30553","CNOT8"
"30554","CPSF4"
"30555","CRLS1"
"30556","CSNK1G3"
"30557","CXCL12"
"30558","DCP2"
"30559","DDAH1"
"30560","DNAJA1"
"30561","DNAJB5"
"30562","DNAJC21"
"30563","DOCK4"
"30564","DPYSL3"
"30565","DSTN"
"30566","DUSP5"
"30567","DYNC2LI1"
"30568","DYNLL2"
"30569","EIF1"
"30570","EIF2A"
"30571","EIF3E"
"30572","ELMSAN1"
"30573","EML4"
"30574","EMSY"
"30575","EN2"
"30576","EPB41L4A"
"30577","EPDR1"
"30578","ERBIN"
"30579","ERO1A"
"30580","ETNK1"
"30581","FAM168B"
"30582","FAM222B"
"30583","FAM49B"
"30584","FAM91A1"
"30585","FAM98B"
"30586","FAT1"
"30587","FBN2"
"30588","FBXO10"
"30589","FEM1B"
"30590","FERMT2"
"30591","FGF7"
"30592","FNBP1L"
"30593","FNIP1"
"30594","FOSB"
"30595","FOXJ3"
"30596","FOXR2"
"30597","FSD1L"
"30598","FUT4"
"30599","FXYD6"
"30600","GLS"
"30601","GNAI3"
"30602","GOLGA8B"
"30603","GTF3C4"
"30604","GZF1"
"30605","HAPLN1"
"30606","HAS2"
"30607","HEG1"
"30608","HIC1"
"30609","HIF1A"
"30610","HLA-A"
"30611","HLA-B"
"30612","HLA-C"
"30613","HMGCS1"
"30614","HS2ST1"
"30615","HSPA4L"
"30616","HSPD1"
"30617","IFIT2"
"30618","IL21R"
"30619","IPO5"
"30620","IQGAP1"
"30621","IREB2"
"30622","ITPR1"
"30623","JMJD1C"
"30624","KCNK3"
"30625","KDM5A"
"30626","KDM6A"
"30627","KIAA1210"
"30628","KLHL28"
"30629","KMT2E"
"30630","LDAH"
"30631","LIG3"
"30632","LMAN2"
"30633","LMNB1"
"30634","LMO7"
"30635","LPP"
"30636","LSM3"
"30637","MACROD2"
"30638","MAGED1"
"30639","MALAT1"
"30640","MAML1"
"30641","MAP4"
"30642","MARCKSL1"
"30643","MATR3"
"30644","MBNL1"
"30645","MC2R"
"30646","MEIS1"
"30647","MGAT5"
"30648","MID1IP1"
"30649","MIS18A"
"30650","MMGT1"
"30651","MOGS"
"30652","MPP6"
"30653","MRPL37"
"30654","MSI2"
"30655","MSMO1"
"30656","MTAP"
"30657","MTF2"
"30658","MXRA7"
"30659","NACC1"
"30660","NAP1L1"
"30661","NCOA3"
"30662","NCSTN"
"30663","NDRG4"
"30664","NDUFA3"
"30665","NDUFV3"
"30666","NEK7"
"30667","NFE2L2"
"30668","NISCH"
"30669","NLGN4X"
"30670","NNT"
"30671","NOL11"
"30672","NOL4L"
"30673","NR6A1"
"30674","NUAK2"
"30675","NUCB1"
"30676","P2RY11"
"30677","PARP14"
"30678","PBRM1"
"30679","PDE7A"
"30680","PDIA6"
"30681","PDP2"
"30682","PDPR"
"30683","PIGM"
"30684","PKIA"
"30685","PLAG1"
"30686","POLR2M"
"30687","POM121C"
"30688","PPA1"
"30689","PPIC"
"30690","PPP1CB"
"30691","PRDX3"
"30692","PRIM1"
"30693","PRKCSH"
"30694","PROK2"
"30695","PRR14L"
"30696","PRTG"
"30697","PSAP"
"30698","PTAR1"
"30699","PTGFRN"
"30700","PTP4A2"
"30701","PTPDC1"
"30702","PTPN14"
"30703","PUM1"
"30704","PURB"
"30705","PYCR1"
"30706","QSER1"
"30707","RAB21"
"30708","RAB32"
"30709","RAB3C"
"30710","RAB5B"
"30711","RB1"
"30712","RBM22"
"30713","RCBTB1"
"30714","RCHY1"
"30715","REL"
"30716","RFX7"
"30717","RHOB"
"30718","RIC8B"
"30719","RNF111"
"30720","RNF19A"
"30721","RNF38"
"30722","RNMT"
"30723","RPL7L1"
"30724","RPP14"
"30725","RPRD2"
"30726","RPSAP58"
"30727","RUFY2"
"30728","S100A7A"
"30729","SDHD"
"30730","SEC23A"
"30731","SEC23B"
"30732","SEC24A"
"30733","SEC24C"
"30734","SECISBP2"
"30735","SELPLG"
"30736","SEMA6D"
"30737","SERINC3"
"30738","SERPINE2"
"30739","SESN2"
"30740","SESN2"
"30741","SETD2"
"30742","SLA"
"30743","SLC35G3"
"30744","SLC38A1"
"30745","SLC38A2"
"30746","SLC7A1"
"30747","SLTM"
"30748","SMIM3"
"30749","SNRNP200"
"30750","SNTG1"
"30751","SNX14"
"30752","SOD2"
"30753","SOD2"
"30754","SORT1"
"30755","SP1"
"30756","SPATA13"
"30757","SSR1"
"30758","ST3GAL5"
"30759","ST7"
"30760","STAMBPL1"
"30761","STARD7"
"30762","STK4"
"30763","STS"
"30764","STX12"
"30765","SUB1"
"30766","SWAP70"
"30767","TBC1D14"
"30768","TBL2"
"30769","TENT4B"
"30770","TET2"
"30771","TET3"
"30772","TFRC"
"30773","THBS1"
"30774","THUMPD3"
"30775","TIPARP"
"30776","TIPRL"
"30777","TJP2"
"30778","TLR6"
"30779","TM9SF3"
"30780","TMED7"
"30781","TMEM170A"
"30782","TMEM245"
"30783","TMEM87B"
"30784","TNFAIP3"
"30785","TNFAIP8"
"30786","TNPO1"
"30787","TNRC6A"
"30788","TNRC6B"
"30789","TNRC6C"
"30790","TOMM70"
"30791","TOP2A"
"30792","TOP2B"
"30793","TOPBP1"
"30794","TOR1AIP1"
"30795","TPM3"
"30796","TRIB1"
"30797","TRIM59"
"30798","TTC3"
"30799","TTN"
"30800","TUBA1B"
"30801","TUBB4B"
"30802","TULP3"
"30803","TUSC2"
"30804","TXNIP"
"30805","UBE2M"
"30806","UBE2V2"
"30807","UBE3A"
"30808","UBR5"
"30809","UQCRFS1"
"30810","USP5"
"30811","USP9X"
"30812","VARS1"
"30813","VAV3"
"30814","VCAM1"
"30815","VCAN"
"30816","VLDLR"
"30817","VRK3"
"30818","XPO1"
"30819","XRCC5"
"30820","YOD1"
"30821","YWHAE"
"30822","YWHAG"
"30823","ZBED4"
"30824","ZBTB25"
"30825","ZBTB33"
"30826","ZC3H11A"
"30827","ZC3H8"
"30828","ZCCHC2"
"30829","ZIK1"
"30830","ZNF117"
"30831","ZNF138"
"30832","ZNF208"
"30833","ZNF217"
"30834","ZNF253"
"30835","ZNF257"
"30836","ZNF267"
"30837","ZNF268"
"30838","ZNF273"
"30839","ZNF275"
"30840","ZNF319"
"30841","ZNF426"
"30842","ZNF460"
"30843","ZNF485"
"30844","ZNF550"
"30845","ZNF569"
"30846","ZNF578"
"30847","ZNF606"
"30848","ZNF626"
"30849","ZNF669"
"30850","ZNF682"
"30851","ZNF701"
"30852","ZNF704"
"30853","ZNF714"
"30854","ZNF91"
"30855","ZNF92"
"30856","ABCC5"
"30857","ABHD13"
"30858","ABHD15"
"30859","ACTN4"
"30860","ACTN4"
"30861","ALDH1B1"
"30862","ALDOA"
"30863","AOC3"
"30864","ATXN3"
"30865","BACH1"
"30866","BAK1"
"30867","BICD2"
"30868","BIRC5"
"30869","C10orf111"
"30870","C14orf180"
"30871","C14orf180"
"30872","C1GALT1C1"
"30873","C1GALT1C1"
"30874","C7"
"30875","CCDC86"
"30876","CCN1"
"30877","CCNT1"
"30878","CCPG1"
"30879","CGNL1"
"30880","CHMP1B"
"30881","CLEC17A"
"30882","CLIC5"
"30883","CLPB"
"30884","CLPTM1L"
"30885","CLPTM1L"
"30886","COQ7"
"30887","CPLX2"
"30888","CPT1A"
"30889","CRK"
"30890","CSNK1D"
"30891","CTSS"
"30892","DCTN6"
"30893","DNAH9"
"30894","DNAJB5"
"30895","ELP3"
"30896","FAM151B"
"30897","FANCA"
"30898","FOXO3"
"30899","FYTTD1"
"30900","GON7"
"30901","GON7"
"30902","GPN1"
"30903","GRAP2"
"30904","GTPBP3"
"30905","HMGB2"
"30906","HSPA6"
"30907","INSIG2"
"30908","KCNC4"
"30909","KIAA1328"
"30910","KLHL26"
"30911","LINC00598"
"30912","MAPK9"
"30913","METTL7A"
"30914","MICA"
"30915","MICA"
"30916","MICA"
"30917","MICA"
"30918","MICA"
"30919","MICOS10"
"30920","MIOX"
"30921","MKNK2"
"30922","MMP17"
"30923","MRNIP"
"30924","MRNIP"
"30925","MRPS14"
"30926","MSANTD4"
"30927","MTPAP"
"30928","MYBL2"
"30929","MYO1H"
"30930","MYOM2"
"30931","MYOM2"
"30932","NEK4"
"30933","NKAP"
"30934","NOS1AP"
"30935","NTMT1"
"30936","NUDT16"
"30937","NUFIP2"
"30938","NUP42"
"30939","PARVG"
"30940","PDE6B"
"30941","PDK3"
"30942","PHLDA3"
"30943","PIK3CD"
"30944","PLEKHG3"
"30945","PLEKHM2"
"30946","PLGLB1"
"30947","PLGLB2"
"30948","PPWD1"
"30949","PRKACB"
"30950","RALY"
"30951","RBPJ"
"30952","RCC2"
"30953","RCC2"
"30954","RORA"
"30955","RPL7"
"30956","RRAGC"
"30957","SCML2"
"30958","SCO1"
"30959","SEC14L5"
"30960","SEC24B"
"30961","SFR1"
"30962","SIKE1"
"30963","SLC2A11"
"30964","SLC2A11"
"30965","SRSF2"
"30966","SSR1"
"30967","STPG1"
"30968","TFRC"
"30969","THAP1"
"30970","TIMM29"
"30971","TMEM169"
"30972","TMEM59"
"30973","TTLL1"
"30974","UGGT1"
"30975","UQCR11"
"30976","URM1"
"30977","USP46"
"30978","WEE1"
"30979","ZBTB43"
"30980","ZCCHC8"
"30981","ZFP30"
"30982","ZNF33A"
"30983","ZNF451"
"30984","ZNF460"
"30985","ZNF490"
"30986","ZNF708"
"30987","ZNF783"
"30988","ZNF891"
"30989","ABHD15"
"30990","ACP1"
"30991","ACTG1"
"30992","AGAP9"
"30993","AKAP5"
"30994","AP4S1"
"30995","APOL6"
"30996","ASH1L"
"30997","ATP13A4"
"30998","BCAS1"
"30999","BDH1"
"31000","BDH1"
"31001","CABP4"
"31002","CACNG8"
"31003","CARNS1"
"31004","CASS4"
"31005","CCNT1"
"31006","CDK15"
"31007","CDKL1"
"31008","CHAC1"
"31009","COLGALT1"
"31010","COQ7"
"31011","CSTF1"
"31012","CTSE"
"31013","CYP7B1"
"31014","DBT"
"31015","DCAF8"
"31016","DCP1A"
"31017","DENND5B"
"31018","DIPK1C"
"31019","DSN1"
"31020","EEA1"
"31021","EFNB1"
"31022","EN2"
"31023","FAM117B"
"31024","FAM210B"
"31025","FAM217B"
"31026","FAM83C"
"31027","FKBP8"
"31028","FOXK1"
"31029","G6PC"
"31030","GINM1"
"31031","GLI2"
"31032","GPBP1L1"
"31033","GRSF1"
"31034","GSG1"
"31035","GTF3C1"
"31036","HASPIN"
"31037","HHIPL1"
"31038","HMGA1"
"31039","ICMT"
"31040","IFITM1"
"31041","IGLON5"
"31042","IVNS1ABP"
"31043","KANSL1L"
"31044","KCNK12"
"31045","KCNQ5"
"31046","KIAA1549L"
"31047","KIF13A"
"31048","KLK2"
"31049","KRR1"
"31050","LAD1"
"31051","LHPP"
"31052","LIX1L"
"31053","LPP"
"31054","LRRC3C"
"31055","MAF"
"31056","MAP2"
"31057","MAPK10"
"31058","MAPK1IP1L"
"31059","MARCHF4"
"31060","MBNL3"
"31061","MCFD2"
"31062","METTL27"
"31063","MIPOL1"
"31064","MKNK2"
"31065","MOGAT3"
"31066","MPEG1"
"31067","MRPL52"
"31068","MTRNR2L11"
"31069","MYH9"
"31070","MYLK3"
"31071","MYO5A"
"31072","NACC1"
"31073","NCAPD2"
"31074","NDUFA11"
"31075","NFIC"
"31076","NR2E1"
"31077","NRAS"
"31078","NUP93"
"31079","ONECUT3"
"31080","ORC1"
"31081","P4HB"
"31082","PCK1"
"31083","PDLIM3"
"31084","PDRG1"
"31085","PFN2"
"31086","PGBD4"
"31087","PHLDA3"
"31088","PLAGL2"
"31089","PLEKHA1"
"31090","PORCN"
"31091","PPM1L"
"31092","PRKCB"
"31093","PTCHD1"
"31094","PYGO1"
"31095","RAB5B"
"31096","RAD23B"
"31097","RBM38"
"31098","REL"
"31099","RHOC"
"31100","RNF152"
"31101","RPH3A"
"31102","RPL23A"
"31103","RPP14"
"31104","RPS6KA5"
"31105","SEC22C"
"31106","SELENOH"
"31107","SF3B3"
"31108","SGK1"
"31109","SLC16A5"
"31110","SLC23A1"
"31111","SLC25A36"
"31112","SLC2A5"
"31113","SLC31A1"
"31114","SLC35F1"
"31115","SPATA6"
"31116","SPRY4"
"31117","SSX2"
"31118","SSX2B"
"31119","ST3GAL1"
"31120","STIM1"
"31121","TASOR"
"31122","TCTE1"
"31123","TFDP2"
"31124","TIMM50"
"31125","TMEM130"
"31126","TMEM151B"
"31127","TMEM184B"
"31128","TMEM43"
"31129","TNFSF14"
"31130","TNIP3"
"31131","TOR1AIP2"
"31132","TPD52"
"31133","TSPAN14"
"31134","TSPAN6"
"31135","TXLNA"
"31136","TXNL4B"
"31137","WSB1"
"31138","XKR4"
"31139","YIPF5"
"31140","ZBED3"
"31141","ZC3H4"
"31142","ZDHHC20"
"31143","ZNF394"
"31144","ZNF48"
"31145","ARL17B"
"31146","ARL17B"
"31147","ARL17B"
"31148","ATP5F1C"
"31149","C1orf210"
"31150","CNEP1R1"
"31151","CNNM3"
"31152","CNTROB"
"31153","CXCL5"
"31154","F2"
"31155","FAIM2"
"31156","FEM1B"
"31157","GALNT10"
"31158","GLIS3"
"31159","GPR75"
"31160","HARBI1"
"31161","HEYL"
"31162","HIPK1"
"31163","IQSEC1"
"31164","KCNJ10"
"31165","LIF"
"31166","LRRC2"
"31167","LUC7L"
"31168","METTL2B"
"31169","MMAB"
"31170","MOB3A"
"31171","OLFML2A"
"31172","PIGG"
"31173","PRRT3"
"31174","PSG4"
"31175","PTCHD3"
"31176","PTCHD3"
"31177","PTGR2"
"31178","REEP4"
"31179","RPAP2"
"31180","SEPTIN14"
"31181","SLC39A1"
"31182","SOCS5"
"31183","SPPL2A"
"31184","TBC1D13"
"31185","TENT5A"
"31186","WDR37"
"31187","WEE1"
"31188","XKR4"
"31189","ZNF28"
"31190","ABHD13"
"31191","ABI2"
"31192","ACSL4"
"31193","ACTG1"
"31194","ADIPOR2"
"31195","ADIPOR2"
"31196","AKIRIN1"
"31197","AKR1D1"
"31198","ANP32E"
"31199","APOBEC3F"
"31200","ARHGAP12"
"31201","ARID5B"
"31202","ARL5B"
"31203","ARL6IP1"
"31204","ARPC1B"
"31205","AUTS8"
"31206","B3GALNT2"
"31207","B3GALNT2"
"31208","B3GNT7"
"31209","BRD3"
"31210","BTBD7"
"31211","BTBD7"
"31212","BTG3"
"31213","BTG3"
"31214","C11orf54"
"31215","C17orf80"
"31216","C6orf62"
"31217","CBY1"
"31218","CDKN1B"
"31219","CEP350"
"31220","CEP55"
"31221","CEP97"
"31222","CLCC1"
"31223","CLDN12"
"31224","CLEC4D"
"31225","CLPB"
"31226","CNBP"
"31227","COX6C"
"31228","COX7B"
"31229","CREB3L2"
"31230","DCUN1D5"
"31231","DDX11"
"31232","DGS2"
"31233","EIF2AK4"
"31234","EIF4G2"
"31235","EPB41L4B"
"31236","FAM91A1"
"31237","FIGNL1"
"31238","FZD3"
"31239","GDE1"
"31240","GDPD1"
"31241","GNAQ"
"31242","GSKIP"
"31243","GTF2A1"
"31244","GXYLT1"
"31245","H3C2"
"31246","HS6ST1"
"31247","HSD3B1"
"31248","HSPA4"
"31249","IFNLR1"
"31250","INSIG1"
"31251","IRF2"
"31252","ISG20L2"
"31253","ISOC1"
"31254","ITPRID2"
"31255","KLF3"
"31256","KLHL28"
"31257","KPNA2"
"31258","LBR"
"31259","LDLRAD4"
"31260","LEFTY2"
"31261","LEP"
"31262","LIFR"
"31263","LIN54"
"31264","LRIF1"
"31265","MAP1LC3B"
"31266","MBL2"
"31267","MBTD1"
"31268","MCM8"
"31269","MDM2"
"31270","MIER3"
"31271","MPPE1"
"31272","MTFR1"
"31273","MYLIP"
"31274","NCAM2"
"31275","NCOA4"
"31276","NFATC2IP"
"31277","NFKBIB"
"31278","NFKBIB"
"31279","NINJ1"
"31280","NLN"
"31281","NLRP12"
"31282","NUTF2"
"31283","PAPOLG"
"31284","PAQR5"
"31285","PBX2P1"
"31286","PCNP"
"31287","PDCD4"
"31288","PIAS2"
"31289","PIK3R1"
"31290","PLS3"
"31291","PPIC"
"31292","PRKAA2"
"31293","PRKAR1A"
"31294","PRORP"
"31295","PROSER2"
"31296","PSMB9"
"31297","PSMB9"
"31298","PSMB9"
"31299","PSMB9"
"31300","PSMB9"
"31301","PSMB9"
"31302","PSMB9"
"31303","PSMB9"
"31304","PSPH"
"31305","PTEN"
"31306","PTEN"
"31307","RACGAP1"
"31308","RBM47"
"31309","RLIM"
"31310","RPP40"
"31311","RREB1"
"31312","SCARB2"
"31313","SCRN1"
"31314","SETD2"
"31315","SETD5"
"31316","SHOX2"
"31317","SLC16A9"
"31318","SLC25A20"
"31319","SLC38A7"
"31320","SMAD5"
"31321","SNX4"
"31322","SOX4"
"31323","SPCS3"
"31324","SSR2"
"31325","STARD13"
"31326","STK38"
"31327","TAOK1"
"31328","TCP1"
"31329","TENM1"
"31330","TGOLN2"
"31331","TLR4"
"31332","TMCC1"
"31333","TMEM167A"
"31334","TNFAIP3"
"31335","TNRC6B"
"31336","TOMM20"
"31337","TRIB1"
"31338","TVP23C"
"31339","UBE2V2"
"31340","UBN2"
"31341","UGT8"
"31342","USP38"
"31343","VAT1"
"31344","VBP1"
"31345","WAC"
"31346","WWC2"
"31347","YOD1"
"31348","YTHDF1"
"31349","ZBTB10"
"31350","ZNF347"
